dataset,run,record_id,title,reason,category,notes
van_de_Schoot_2017,B,143,Trajectory of posttraumatic stress disorder caused by myocardial infarction: A two-year follow-up study,PTSD after myocardial infarction; MI may not fulfill DSM-IV criterion A1 trauma,FN-POP,
van_de_Schoot_2017,B,303,Multisample cross-validation of a model of childhood posttraumatic stress disorder symptomatology,"Cross-validates PTSD symptom dimensionality model, not longitudinal trajectory clustering.",FN-DEF,
van_de_Schoot_2017,B,3692,Student-teacher relationship trajectories and mental health problems in young children,"Trajectories of student-teacher relationship, not PTSD symptoms following trauma.",FN-POP,
van_de_Schoot_2017,B,1779,Comparative study of trauma-related phenomena in subjects with pseudoseizures and subjects with epilepsy,Cross-sectional comparison of trauma phenomena; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,1789,Can we influence the trajectory of psychological consequences to terrorism?,"No abstract available; title suggests intervention discussion, not trajectory clustering.",FN-ABS,
van_de_Schoot_2017,B,2521,Cluster analysis of MCMI and MCMI-II on chronic PTSD victims,"Cluster analysis of MCMI profiles in chronic PTSD, but cross-sectional, not longitudinal trajectories.",FN-DESIGN,
van_de_Schoot_2017,B,719,Beyond resilience and PTSD: Mapping the heterogeneity of responses to potential trauma,Conceptual/theoretical mapping of heterogeneity of trauma responses; no longitudinal clustering method described in abstract.,FN-DESIGN,
van_de_Schoot_2017,B,5145,The contribution of psychological factors to recovery after mild traumatic brain injury: Is cluster analysis a useful approach?,"Cluster analysis of psychological factors after MTBI, not PTSD trajectories; outcomes not PTSD symptom trajectories.",FN-POP,
van_de_Schoot_2017,B,4734,One-year trajectories of depression and anxiety symptoms in older patients presenting in general practice with musculoskeletal pain: A latent class growth analysis,"Focuses on depression/anxiety in musculoskeletal pain, not PTSD following a traumatic event.",FN-POP,
van_de_Schoot_2017,B,3705,Differential Predictors of Transient Stress Versus Posttraumatic Stress Disorder: Evaluating Risk Following Targeted Mass Violence,Predictors of transient stress versus PTSD after mass violence; no clustering method for trajectories described.,FN-DEF,
van_de_Schoot_2017,B,2505,The role of shame in distinguishing perpetrators of intimate partner violence in U.S. veterans,"Cross-sectional study of shame, IPV and PTSD in veterans; no longitudinal trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,5958,Physical health and posttraumatic stress disorder symptoms in women experiencing intimate partner violence,"Correlational cross-sectional study of IPV, physical health, and PTSD; no trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,3667,Trajectories of attachment insecurities over a 17-year period: A latent growth curve analysis of the impact of war captivity and posttraumatic stress disorder,"Latent growth curve analysis of attachment trajectories, not PTSD symptom trajectories via clustering.",FN-POP,
van_de_Schoot_2017,B,1406,"Posttraumatic stress disorder, poor physical health and substance use behaviors in a national trauma-exposed sample","Cross-sectional structural equation modeling of PTSD, health, substance use; no trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,2270,Assessing possible DSM-5 ASD subtypes in a sample of victims meeting caseness for DSM-5 ASD based on self-report following multiple forms of traumatic exposure,"Investigates ASD subtypes, not longitudinal trajectory clustering of PTSD symptoms.",FN-DEF,
van_de_Schoot_2017,B,5606,Long-term mental health of Vietnamese refugees in the aftermath of trauma,Longitudinal refugee mental health study but no evidence of LGMM/LCGA/clustering trajectory methods.,FN-DEF,
van_de_Schoot_2017,B,932,Treatment type and demographic characteristics as predictors for cancer adjustment: Prospective trajectories of depressive symptoms in a population sample,"Focuses on depressive symptoms in cancer patients, not PTSD trajectories following a traumatic event.",FN-POP,
van_de_Schoot_2017,B,1691,Pharmacokinetics and metabolism of SRX246: A potent and selective vasopressin 1a antagonist,Pharmacokinetic study of vasopressin antagonist; unrelated to PTSD trajectory clustering.,FN-OTHER,
van_de_Schoot_2017,B,1925,Heterogeneous patterns of stress over the four years of college: Associations with anxious attachment and ego-resiliency,"Stress patterns in college students, not PTSD following DSM-IV A1 traumatic event.",FN-POP,
van_de_Schoot_2017,B,3545,Service use patterns and mental health symptoms among adolescents exposed to multiple types of trauma,"Latent class analysis of trauma subgroups, not longitudinal PTSD trajectory clustering.",FN-DEF,
van_de_Schoot_2017,B,1106,Profiles of emotion regulation: Understanding regulatory patterns and the implications for posttraumatic stress,Profiles of emotion regulation related to PTS; not longitudinal trajectory clustering of PTSD.,FN-DEF,
van_de_Schoot_2017,B,5682,The association between posttraumatic stress symptoms and functional impairment during ongoing conflict in the Democratic Republic of Congo,"Cross-sectional study of PTSD symptoms and functional impairment, no longitudinal trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,6188,A discriminant analysis of variables related to post-traumatic stress disorder among a group of Vietnam veterans,"Discriminant analysis, not LGMM/LCGA/hierarchical cluster analysis of longitudinal PTSD trajectories.",FN-DEF,
van_de_Schoot_2017,B,4089,"Configurations of early risk and their association with academic, cognitive, emotional and behavioural outcomes in middle childhood","Latent class analysis of early childhood risk configurations, not PTSD trajectories.",FN-POP,
van_de_Schoot_2017,B,2276,Volunteers and professional rescue workers: Traumatization and adaptation after an avalanche disaster,No abstract; no evidence of longitudinal trajectory clustering methods for PTSD.,FN-ABS,
van_de_Schoot_2017,B,899,"Mental health status of World Trade Center rescue and recovery workers and volunteers-New York City, July 2002-August 2004",No abstract; no evidence of longitudinal trajectory clustering methods for PTSD.,FN-ABS,
van_de_Schoot_2017,B,1765,"Basic emotion profiles in healthy, chronic pain, depressed and PTSD individuals",Cross-sectional comparison of emotion profiles across groups; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,2162,The role of ex-POWs' PTSD symptoms and trajectories in wives' secondary traumatization,Examines wives' secondary traumatization; no trajectory clustering of PTSD symptoms described.,FN-DEF,
van_de_Schoot_2017,B,430,Profile Analysis of the Neurobehavioral and Psychiatric Symptoms Following Combat-Related Mild Traumatic Brain Injury: Identification of Subtypes,"Cluster analysis of mTBI symptoms, not longitudinal trajectory clustering of PTSD; cross-sectional subtype identification.",FN-DESIGN,
van_de_Schoot_2017,B,1617,Psychological adjustment one year after the diagnosis of breast cancer: A prototype study of delayed post-traumatic stress disorder,One-year follow-up of breast cancer patients; no clustering method applied to trajectories.,FN-DEF,
van_de_Schoot_2017,B,4406,Risk and Resilience Factors among Italian Municipal Police Officers Exposed to Critical Incidents,"Cluster analysis on risk/protective factors, not on PTSD symptom trajectories over time.",FN-DEF,
van_de_Schoot_2017,B,3364,Course of trauma sequelae in ex-political prisoners in the GDR: A 15-year follow-up study,15-year follow-up of ex-political prisoners but no clustering method for trajectories described.,FN-DEF,
van_de_Schoot_2017,B,3088,Trajectories of psychological distress among Chinese women diagnosed with breast cancer,"Psychological distress trajectories in breast cancer patients, not PTSD after traumatic event.",FN-POP,
van_de_Schoot_2017,B,1467,"Trauma exposure, posttraumatic stress, and psychiatric comorbidity in female juvenile offenders",Cross-sectional study of female juvenile offenders; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,2079,Is prolonged grief distinct from bereavement-related posttraumatic stress?,"Focuses on distinguishing prolonged grief from PTSD symptoms, not trajectory clustering methods.",FN-DEF,
van_de_Schoot_2017,B,1624,Predicting criminality from child maltreatment typologies and posttraumatic stress symptoms,"Focus on abuse typologies and criminality prediction, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,B,4176,"Trauma memories, mental health, and resilience: a prospective study of Afghan youth","Two waves only, not three or more measurement waves of PTSD.",FN-DESIGN,
van_de_Schoot_2017,B,3353,Impact of pre-enlistment antisocial behaviour on behavioural outcomes among UK military personnel,"Focuses on antisocial behaviour and aggression in military personnel, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,B,4241,Posttraumatic stress disorder and chronic musculoskeletal pain: How are they related?,Dissertation on PTSD and chronic pain comorbidity; no trajectory clustering method described.,FN-DESIGN,
van_de_Schoot_2017,B,5690,PMTS and stress response sequences in parents of children with spina bifida,PMTS in parents of spina bifida children; no clustering method applied.,FN-DEF,
van_de_Schoot_2017,B,1595,"Post-traumatic stress disorder, depression, and anxiety among Gaza Strip adolescents in the wake of the second Uprising (Intifada)","Psychological effects of violence in Gaza adolescents, no clustering trajectory method evident.",FN-DEF,
van_de_Schoot_2017,B,557,Predictors of the long-term course of comorbid PTSD: A naturalistic prospective study,"Naturalistic prospective study of PTSD course using survival analysis, no LGMM/LCGA clustering method.",FN-DEF,
van_de_Schoot_2017,B,4879,Neonaticide: A classification of female perpetrators in an east-west comparison,Classification of neonaticide perpetrators; not PTSD trajectories after trauma.,FN-POP,
van_de_Schoot_2017,B,331,"Attachment typologies and posttraumatic stress disorder (PTSD), depression and anxiety: a latent profile analysis approach","Latent profile analysis of attachment typologies, not PTSD symptom trajectories after trauma.",FN-POP,
van_de_Schoot_2017,B,2410,"Trajectories of Resilience, Resistance, and Distress During Ongoing Terrorism: The Case of Jews and Arabs in Israel",Only two time points measured; fewer than three waves required for trajectory modelling.,FN-DESIGN,
van_de_Schoot_2017,B,1435,Post traumatic stress psychopathology 8 years after a flooding in Italy,Cross-sectional PTSD assessment 8 years post-flooding; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,1434,"Victimization Profiles, Non-Suicidal Self-Injury, Suicide Attempt, and Post-Traumatic Stress Disorder Symptomology: Application of Latent Class Analysis","Latent class analysis of victimization profiles, not longitudinal PTSD trajectory clustering.",FN-DEF,
van_de_Schoot_2017,B,1386,Prospective evaluation of parent distress following pediatric burns and identification of risk factors for young child and parent posttraumatic stress disorder,Prospective parent distress study; no clustering method applied to trajectories.,FN-DEF,
van_de_Schoot_2017,B,2668,Traumatic Stress Symptomatology After Child Maltreatment and Single Traumatic Events: Different Profiles,Cross-sectional profile comparison of child maltreatment vs single trauma; no longitudinal trajectory clustering described.,FN-DESIGN,
van_de_Schoot_2017,B,1928,Heterogeneity in Rodents' Fear Extinction Learning: Implications for Translational Models of Stress Responses,"Rodent fear extinction study, not human longitudinal PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,B,1932,"Coping flexibility, potentially traumatic life events, and resilience: A prospective study of college student adjustment",College adjustment and resilience study; no clear PTSD trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,B,2611,Posttraumatic stress disorder after liver transplantation,Cross-sectional study of PTSD after liver transplantation; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,2480,Profiles of Connectedness: Processes of Resilience and Growth in Children With Cancer,"Latent profile analysis of connectedness, not longitudinal PTSD trajectory clustering.",FN-DEF,
van_de_Schoot_2017,B,3414,Measurement invariance of posttraumatic stress disorder symptoms among U.S. military personnel,"Cross-sectional factor structure/measurement invariance study, no trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,4244,Bullying boys: The traumatic effects of bullying in male adolescent learners,Cross-sectional study of bullying and trauma symptoms; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,327,Identifying latent profiles of posttraumatic stress and major depression symptoms in Canadian veterans: Exploring differences across profiles in health related functioning,"Latent profile analysis is cross-sectional comorbidity patterns, not longitudinal trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,1888,Adult sexual abuse is associated with elevated neurohormone levels among women with PTSD due to childhood sexual abuse,"Neurohormone study, cross-sectional, no trajectory clustering method.",FN-DESIGN,
van_de_Schoot_2017,B,3273,Short and longer-term psychological consequences of Operation Cast Lead: Documentation from a mental health program in the Gaza Strip,"Mental health program documentation in Gaza, no trajectory clustering method described.",FN-DEF,
van_de_Schoot_2017,B,3336,Relationships between psychopathological and demographic variables and posttraumatic growth among holocaust survivors,Cross-sectional study of 23 Holocaust survivors examining posttraumatic growth; no longitudinal clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,2129,Narrative Focus Predicts Symptom Change Trajectories in Group Treatment for Traumatized and Bereaved Adolescents,Pilot study of narrative focus predicting symptom change in group treatment; no LGMM/LCGA clustering.,FN-DEF,
van_de_Schoot_2017,B,2539,Developmental course of early-life trauma: Later-life sleep and traumatic stress,"Cross-sectional relations between trauma timing, sleep, and PTSD; no trajectory clustering method described.",FN-DESIGN,
van_de_Schoot_2017,B,4259,Longitudinal course of posttraumatic stress disorder and posttraumatic stress disorder symptoms in a community sample of adolescents and young adults,Longitudinal community study of PTSD course but no LGMM/LCGA/clustering method evident in abstract.,FN-DEF,
van_de_Schoot_2017,B,1879,A comparison of mother-child joint admission for postnatal mental disorders in different countries,Mother-child joint admission for postnatal mental disorders; not PTSD trajectory clustering.,FN-POP,
van_de_Schoot_2017,B,3567,Event-based prospective memory among veterans: The role of posttraumatic stress disorder symptom severity in executing intentions,"Prospective memory study in veterans, not trajectory clustering of PTSD symptoms.",FN-DEF,
van_de_Schoot_2017,B,558,Predictors of the long-term course of comorbid PTSD: A naturalistic prospective study,"Naturalistic prospective study of PTSD course using survival analysis, not LGMM/LCGA trajectory clustering.",FN-DEF,
van_de_Schoot_2017,B,1899,Discriminant analysis of the posttraumatic stress disorder among a group of Viet Nam veterans,"Cross-sectional discriminant analysis, not longitudinal trajectory clustering of PTSD.",FN-DESIGN,
van_de_Schoot_2017,B,1933,Quantitative forecasting of PTSD from early trauma responses: A Machine Learning application,Machine learning prediction of PTSD from early responses; not LGMM/LCGA/hierarchical cluster trajectory study.,FN-DEF,
van_de_Schoot_2017,B,3737,"Well-being, posttraumatic growth and benefit finding in long-term breast cancer survivors",Cross-sectional breast cancer survivor study; no trajectory clustering method applied.,FN-DESIGN,
van_de_Schoot_2017,B,4339,Profile of two cohorts: Uk and us prospective studies of military health,"No abstract; title indicates military health cohort profiles, no clustering method evident.",FN-ABS,
van_de_Schoot_2017,B,2824,Introduction to Part I: Trauma and Juvenile Delinquency: Dynamics and Developmental Mechanisms,Introduction to special issue on trauma and juvenile delinquency; no trajectory clustering study.,FN-DEF,
van_de_Schoot_2017,B,5901,Deployment risk factors and postdeployment health profiles associated with traumatic brain injury in heavy drinking Veterans,Deployment risk and health profiles in heavy drinking veterans with mTBI; no PTSD trajectory clustering.,FN-DEF,
van_de_Schoot_2017,B,2010,Military-related posttraumatic stress disorder and intimate relationship behaviors: A developing dyadic relationship model,"Qualitative grounded theory of couple relationships, not trajectory clustering study.",FN-DESIGN,
van_de_Schoot_2017,B,3973,Response to psychotherapy for posttraumatic stress disorder: The role of pretreatment verbal memory performance,"Treatment response and verbal memory study, no longitudinal trajectory clustering method.",FN-DEF,
van_de_Schoot_2017,B,1619,ASD and PTSD in rape victims,Predictive study of ASD on PTSD in rape victims; no clustering method applied to trajectories.,FN-DEF,
van_de_Schoot_2017,B,2020,Symptoms and Subjective Quality of Life in Post-Traumatic Stress Disorder: A Longitudinal Study,"Focuses on PTSD symptom clusters and quality of life, no trajectory clustering method mentioned.",FN-DEF,
van_de_Schoot_2017,B,5656,Posttraumatic stress symptoms after exposure to two fire disasters: Comparative study,Comparative study of stress symptoms after fire disasters; no trajectory clustering method described.,FN-DEF,
van_de_Schoot_2017,B,5522,Trauma exposure and posttraumatic stress disorder in crack cocaine users,Cross-sectional assessment of trauma and PTSD prevalence; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,2650,The association of trauma and PTSD with the substance use profiles of alcohol- and cocaine-dependent out-of-treatment women,Cross-sectional substance use profiles in trauma-exposed women; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,4378,Typology of post-traumatic stress disorder in children and adolescents,"Clinical typology of PTSD variants, not longitudinal trajectory clustering with LGMM/LCGA.",FN-DEF,
van_de_Schoot_2017,B,1490,"Pretrauma problems, prior stressor exposure, and gender as predictors of change in posttraumatic stress symptoms among physically injured children and adolescents",Predictors of PTSS change in injured youth; no clustering method applied to trajectories.,FN-DEF,
van_de_Schoot_2017,B,3407,A Brief Retrospective Method for Identifying Longitudinal Trajectories of Adjustment Following Acute Stress,Retrospective method identifying trajectories but not LGMM/LCGA/hierarchical cluster analysis.,FN-DESIGN,
van_de_Schoot_2017,B,1854,Anxiety and prepulse inhibition of acoustic startle in a normative sample: The importance of signal-to-noise ratio,"Prepulse inhibition startle study in normative sample; neurobiological, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,B,4174,"Mental health and childhood adversities: A longitudinal study in Kabul, Afghanistan",Longitudinal mental health study in Kabul but not PTSD trajectory clustering with LGMM/LCGA.,FN-POP,
van_de_Schoot_2017,B,1820,Internalizing and externalizing classes in posttraumatic stress disorder: a latent class analysis,"Latent class analysis of personality profiles, cross-sectional, not longitudinal PTSD trajectories.",FN-DESIGN,
van_de_Schoot_2017,B,1927,Heterogeneity in threat extinction learning: substantive and methodological considerations for identifying individual difference in response to stress,Experimental threat extinction learning study; not longitudinal PTSD trajectory clustering.,FN-DEF,
van_de_Schoot_2017,B,3557,Trajectories of PTSD and Substance Use Disorders in a Longitudinal Study of Personality Disorders,"Longitudinal but examines co-occurrence rates, not trajectory clustering of PTSD symptoms.",FN-DEF,
van_de_Schoot_2017,B,4997,Posttraumatic stress disorder symptoms and functional impairment among OEF and OIF National Guard and Reserve veterans,Cross-sectional association study of PTSD symptoms and functioning; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,3753,Trauma and resilience in young refugees: A 9-year follow-up study,Longitudinal refugee study but no clustering method (LGMM/LCGA/HCA) applied to trajectories.,FN-DEF,
van_de_Schoot_2017,B,1761,Serving within the British army: Research into mental health benefits,Mental health benefits of Army service; no PTSD trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,B,1488,Coping strategies in daily life as protective and risk factors for post traumatic stress in motor vehicle accident survivors,Cross-sectional regression study of coping in MVA survivors; no clustering method or longitudinal trajectories.,FN-DESIGN,
van_de_Schoot_2017,B,1841,"Nosological profile and prevalence of common mental disorders of patients seen at the Family Health Program (FHP) units in Petropolis, Rio de Janeiro",Cross-sectional prevalence study of common mental disorders in family health units; unrelated to PTSD trajectories.,FN-DESIGN,
van_de_Schoot_2017,B,322,Subtypes of alcohol dependence in military veterans: A latent class analysis,"Latent class analysis of alcohol dependence subtypes, not PTSD trajectories after trauma.",FN-POP,
van_de_Schoot_2017,B,5633,Prolonged exposure vs eye movement desensitization and reprocessing vs waiting list for posttraumatic stress disorder in patients with a psychotic disorder: A randomized clinical trial,RCT comparing PTSD treatments in psychosis patients; no trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,B,1831,A longitudinal analysis of posttraumatic stress disorder symptoms and their relationship with Fear and Anxious-Misery disorders: Implications for DSM-V,"Longitudinal but uses confirmatory factor/correlation analyses, not LGMM/LCGA/hierarchical cluster trajectory methods.",FN-DEF,
van_de_Schoot_2017,B,3556,Trajectories of PTSD and Substance Use Disorders in a Longitudinal Study of Personality Disorders,"Focuses on co-occurrence of PTSD and SUDs, not trajectory clustering methods like LGMM/LCGA.",FN-DEF,
van_de_Schoot_2017,B,175,Combat exposure and posttraumatic stress symptomatology among U.S. soldiers deployed to the Gulf War,No abstract; title suggests combat exposure and PTSD but no evidence of clustering method.,FN-ABS,
van_de_Schoot_2017,B,1874,Latent profile analysis and principal axis factoring of the DSM-5 dissociative subtype,,FN-OTHER,
van_de_Schoot_2017,B,3226,Broad Clinical Phenotype and Facets of Emotion Regulation in Interpersonal Trauma Survivors,"Hierarchical cluster analysis of symptoms but cross-sectional, not longitudinal trajectory study.",FN-DESIGN,
van_de_Schoot_2017,B,3365,Course of trauma sequelae in ex-political prisoners in the GDR: A 15-year follow-up study,15-year follow-up of ex-political prisoners but no clustering method mentioned in abstract.,FN-DEF,
van_de_Schoot_2017,B,5876,Assessing the longitudinal course of depression and economic integration of south-east Asian refugees: An application of latent growth curve analysis,"Latent growth curve analysis of depression in refugees, not PTSD and not mixture/clustering method.",FN-POP,
van_de_Schoot_2017,B,1753,Potential psychosocial risk factors for chronic TMD: Descriptive data and empirically identified domains from the OPPERA case-control study,Case-control study of psychosocial factors in temporomandibular disorders; not PTSD trajectories.,FN-POP,
van_de_Schoot_2017,B,5469,Early Symptom Predictors of Chronic Distress in Gulf War Veterans,Predictors of chronic distress; no clustering method or trajectory identification described.,FN-DEF,
van_de_Schoot_2017,B,1641,Morphometric and psychometric comparisons between non-substance-abusing patients with posttraumatic stress disorder and normal controls,"Morphometric neuroimaging comparison study; cross-sectional, no trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,3434,Predicting post-traumatic stress disorder following first onset acute coronary syndrome: Testing a theoretical model,Predictor study of PTSD after ACS at two timepoints; no clustering method applied.,FN-DEF,
van_de_Schoot_2017,B,1596,"Post-traumatic stress disorder, depression, and anxiety among Gaza Strip adolescents in the wake of the second Uprising (Intifada)",Cross-sectional evaluation of PTSD/depression/anxiety in Gaza adolescents; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,1193,Post-traumatic growth in parents after a child's admission to intensive care: maybe Nietzsche was right?,,FN-OTHER,
van_de_Schoot_2017,B,1821,Requiring both avoidance and emotional numbing in DSM-V PTSD: Will it help?,Examines DSM-V diagnostic criteria impact on PTSD rates; no longitudinal trajectory clustering.,FN-DEF,
van_de_Schoot_2017,B,3133,Symptom Trajectories Among Child Survivors of Maltreatment: Findings from the Longitudinal Studies of Child Abuse and Neglect (LONGSCAN),"Trajectories of anxiety/depression symptoms in maltreated children, not PTSD symptoms.",FN-POP,
van_de_Schoot_2017,B,2126,Factors discriminating among profiles of resilience and psychopathology in children exposed to intimate partner violence (IPV),Profiles of resilience in IPV-exposed children; no longitudinal trajectory clustering of PTSD symptoms described.,FN-DEF,
van_de_Schoot_2017,B,1929,Heterogeneity in threat extinction learning: Substantive and methodological considerations for identifying individual difference in response to stress,"Experimental threat extinction learning study, not longitudinal PTSD trajectory clustering.",FN-DEF,
van_de_Schoot_2017,B,2531,"Urban teens: Trauma, posttraumatic growth, and emotional distress among female adolescents","Trauma, posttraumatic growth, distress in urban teens; no trajectory clustering method described.",FN-DEF,
van_de_Schoot_2017,B,300,Utilizing correspondence analysis to characterize the mental health of cardiac patients with diabetes,Cross-sectional correspondence analysis of cardiac patients; no longitudinal trajectory clustering of PTSD.,FN-DESIGN,
van_de_Schoot_2017,B,1819,The structure of posttraumatic psychopathology in veterans attending primary care,Cross-sectional confirmatory factor analysis of PTSD structure; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,1570,Patterns of emotion regulation and psychopathology,"Cluster analysis of emotion regulation patterns, not PTSD symptom trajectories over time.",FN-POP,
van_de_Schoot_2017,B,1952,Sex differences in recovery from PTSD in male and female interpersonal assault survivors,Treatment response trajectory in CPT trial; no LGMM/LCGA clustering of PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,B,1631,Resilience in the initial year of caregiving for a family member with a traumatic spinal cord injury,"Caregiver resilience study, not PTSD trajectories following criterion A1 traumatic event.",FN-POP,
van_de_Schoot_2017,B,2884,Sequential temporal dependencies in associations between symptoms of depression and posttraumatic stress disorder: An application of bivariate latent difference score structural equation modeling,"Uses bivariate latent difference score SEM, not LGMM/LCGA/clustering to identify PTSD trajectories.",FN-DEF,
van_de_Schoot_2017,B,4203,"Trajectories of recovery among homeless adults with mental illness who participated in a randomised controlled trial of Housing First: A longitudinal, narrative analysis",Narrative analysis of recovery trajectories; no LGMM/LCGA/hierarchical cluster statistical method.,FN-DEF,
van_de_Schoot_2017,B,4328,Psychological resilience in OEF-OIF Veterans: Application of a novel classification approach and examination of demographic and psychosocial correlates,"Cross-sectional classification of resilience in veterans, not longitudinal trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,4992,Profiles of connectedness: Processes of resilience and growth in children with cancer,"Latent profile analysis of connectedness in cancer youth, not longitudinal PTSD trajectory clustering.",FN-DEF,
van_de_Schoot_2017,B,727,"Is youth victimization related to trauma symptoms and depression after controlling for prior symptoms and family relationships? A longitudinal, prospective study","Longitudinal victimization and trauma symptoms study, no clustering method mentioned in abstract.",FN-DEF,
van_de_Schoot_2017,B,1637,Predictors of rape: Findings from the National Survey of Adolescents,Examines predictors of rape in adolescents; no clustering method or trajectory analysis of PTSD mentioned.,FN-DEF,
van_de_Schoot_2017,B,5890,Behavioral problems and service utilization in children with chronic illnesses referred for trauma-related mental health services,Trauma profiles and service use in chronically ill children; no trajectory clustering method described.,FN-DEF,
van_de_Schoot_2017,B,4835,A longitudinal comparison of posttraumatic stress disorder and depression among military service components,No abstract available; cannot confirm clustering method or trajectory analysis of PTSD.,FN-ABS,
van_de_Schoot_2017,B,2437,Patterns of distress in African-American mothers of preterm infants,"Cross-sectional patterns of distress in mothers of preterm infants, not longitudinal trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,1840,"Nosological profile and prevalence of common mental disorders of patients seen at the Family Health Program (FHP) units in Petropolis, Rio de Janeiro","Cross-sectional prevalence study of common mental disorders in primary care, not longitudinal PTSD trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,1851,Mental health in Sumatra after the tsunami,Cross-sectional survey of PTSR after tsunami; no trajectory clustering method described.,FN-DESIGN,
van_de_Schoot_2017,B,3691,Typologies of Childhood Exposure to Violence: Associations With College Student Mental Health,"Latent class analysis of childhood violence exposure typologies, not longitudinal PTSD trajectories after a traumatic event.",FN-DEF,
van_de_Schoot_2017,B,6022,"Ten-year follow-up study of PTSD diagnosis, symptom severity and psychosocial indices in aging holocaust survivors","Two-wave longitudinal study, fewer than three measurement waves, no clustering method.",FN-DESIGN,
van_de_Schoot_2017,B,1922,"Erratum: Early PTSD symptom trajectories: Persistence, recovery, and response to treatment: Results from the jerusalem trauma outreach and prevention study (J-TOPS) (PLoS ONE (2013) 8 (8))",Erratum with no abstract; cannot confirm relevance to LGMM trajectory methods.,FN-ABS,
van_de_Schoot_2017,B,740,PTSD onset and course following the World Trade Center disaster: Findings and implications for future research,Prospective study of PTSD onset/course but no clustering method (LGMM/LCGA/HCA) mentioned.,FN-DEF,
van_de_Schoot_2017,B,349,Stressful life events and predictors of post-traumatic growth among high-risk early emerging adults,"Focuses on post-traumatic growth predictors via regression, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,B,5793,The mediating effect of self-efficacy in the relationship between social support and post-traumatic stress disorder symptoms among patients with central system tumors in china: A cross-sectional study,"Cross-sectional study examining mediation, not longitudinal trajectory clustering of PTSD.",FN-DESIGN,
van_de_Schoot_2017,B,404,Psychiatric outcomes after childbirth: can posttraumatic growth protect me from disordered eating symptoms?,Typology after childbirth based on symptoms/PTG; unclear if clustering applied to longitudinal PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,B,1573,Constructing the illness narrative: A grounded theory exploring patients′ and relatives′ use of intensive care diaries,"Grounded theory study on intensive care diaries, not trajectory clustering of PTSD symptoms.",FN-DESIGN,
van_de_Schoot_2017,B,1402,Posttraumatic growth and posttraumatic distress: A longitudinal study,"Longitudinal PTSD study but uses autoregressive cross-lagged modeling, not LGMM/LCGA/cluster analysis.",FN-DEF,
van_de_Schoot_2017,B,4310,Psychological resilience in older U.S. veterans: Results from the national health and resilience in veterans study,"Cross-sectional survey of veterans using cluster analysis of resilience measures, not PTSD trajectories.",FN-POP,
van_de_Schoot_2017,B,1736,Signs of mood and anxiety disorders in chimpanzees,Study of behavioral disturbances in chimpanzees; not human PTSD trajectory clustering.,FN-POP,
van_de_Schoot_2017,B,1592,"Posttraumatic stress disorder and HIV risk among poor, inner-city women receiving care in an emergency department",Cross-sectional association between PTSD and HIV risk; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,6087,The relationship between posttraumatic stress disorder symptoms and paternal parenting of adult children among ex-prisoners of war: A longitudinal study,"Longitudinal study of PTSD and parenting in ex-POWs, but no clustering method applied.",FN-DEF,
van_de_Schoot_2017,B,2591,Subgroups of US IRAQ and Afghanistan veterans: associations with traumatic brain injury and mental health conditions,Cross-sectional subgroup identification of veterans with TBI/PTSD/depression; no longitudinal trajectory clustering.,FN-DESIGN,
